Building_Scenario_ID,Days_After_Event,Structural_System,Occupancy_Type,Number_of_Stories,Construction_Year,Seismic_Design_Level,Site_Class,Retrofit_Level,Peak_Ground_Acceleration_g,Spectral_Acceleration_1p0s_g,Initial_Residual_Drift_Ratio_pct,Safety_Inspection_Completion_pct,Utility_Availability_pct,Structural_Repair_Completion_pct,Nonstructural_Repair_Completion_pct,Operability_Class
B084,120,RC_Shear_Wall,Retail,13.0,1952.0,NaN,D,Partial_Retrofit,NaN,NaN,0.218,96.1,100.0,17.6,42.1,Reoccupancy
B084,180,RC_Shear_Wall,Retail,13.0,1952.0,Pre_Code,D,Partial_Retrofit,0.557,0.874,0.218,97.1,99.6,NaN,83.9,Functional_Recovery
B084,240,RC_Shear_Wall,Retail,13.0,1952.0,Pre_Code,D,Partial_Retrofit,0.557,0.874,0.218,100.0,95.8,62.6,100.0,Functional_Recovery
B084,365,RC_Shear_Wall,Retail,13.0,1952.0,Pre_Code,D,Partial_Retrofit,0.557,0.874,0.218,100.0,NaN,92.9,100.0,Full_Recovery
B085,0,RC_Moment_Frame,NaN,15.0,NaN,Low_Code,D,No_Retrofit,0.21,0.347,0.14,0.0,55.6,0.6,6.9,Unsafe_Closed
B085,1,RC_Moment_Frame,Education,15.0,1971.0,Low_Code,D,No_Retrofit,0.21,0.347,0.14,10.2,55.0,1.3,2.9,Unsafe_Closed
B085,3,RC_Moment_Frame,Education,15.0,1971.0,Low_Code,D,No_Retrofit,0.21,0.347,0.14,12.2,NaN,2.1,2.0,Restricted_Access
B085,7,RC_Moment_Frame,Education,15.0,1971.0,Low_Code,D,NaN,NaN,0.347,0.14,53.5,78.4,2.1,0.8,Restricted_Access
B085,14,RC_Moment_Frame,Education,15.0,1971.0,Low_Code,D,No_Retrofit,0.21,0.347,NaN,95.8,NaN,0.2,9.3,Reoccupancy
B085,30,RC_Moment_Frame,Education,NaN,1971.0,Low_Code,D,No_Retrofit,0.21,0.347,0.14,98.5,98.4,NaN,8.9,Reoccupancy
B085,60,RC_Moment_Frame,Education,15.0,1971.0,Low_Code,D,NaN,0.21,0.347,0.14,92.3,95.4,NaN,45.1,Reoccupancy
B085,90,RC_Moment_Frame,Education,15.0,1971.0,Low_Code,D,No_Retrofit,0.21,0.347,0.14,100.0,98.2,19.7,87.6,Functional_Recovery
B085,120,RC_Moment_Frame,Education,15.0,1971.0,NaN,D,No_Retrofit,0.21,0.347,0.14,98.9,100.0,42.2,100.0,Functional_Recovery
B085,180,RC_Moment_Frame,Education,15.0,1971.0,Low_Code,D,No_Retrofit,0.21,0.347,0.14,98.5,95.9,78.9,100.0,Functional_Recovery
B085,240,RC_Moment_Frame,Education,15.0,1971.0,Low_Code,D,No_Retrofit,NaN,0.347,NaN,100.0,92.6,NaN,98.8,Functional_Recovery
B085,365,RC_Moment_Frame,Education,15.0,1971.0,Low_Code,D,No_Retrofit,0.21,0.347,0.14,100.0,99.6,93.6,100.0,Full_Recovery
B086,0,RC_Moment_Frame,Education,16.0,2008.0,High_Code,B,No_Retrofit,0.51,0.755,0.154,4.7,32.7,0.0,0.8,Unsafe_Closed
B086,1,RC_Moment_Frame,Education,16.0,NaN,High_Code,B,No_Retrofit,0.51,0.755,0.154,0.0,37.5,1.1,1.3,Unsafe_Closed
B086,3,RC_Moment_Frame,Education,16.0,2008.0,High_Code,B,NaN,0.51,0.755,0.154,5.5,55.4,1.4,4.1,Unsafe_Closed
B086,7,RC_Moment_Frame,NaN,16.0,2008.0,High_Code,B,No_Retrofit,0.51,0.755,0.154,19.1,59.2,1.8,0.0,Restricted_Access
B086,14,RC_Moment_Frame,Education,16.0,2008.0,High_Code,B,No_Retrofit,0.51,0.755,0.154,NaN,81.5,5.1,0.0,Restricted_Access
B086,30,RC_Moment_Frame,Education,NaN,2008.0,High_Code,B,No_Retrofit,0.51,0.755,0.154,100.0,88.1,0.6,13.8,Reoccupancy
B086,60,RC_Moment_Frame,Education,16.0,2008.0,High_Code,B,No_Retrofit,0.51,0.755,0.154,98.3,NaN,6.8,13.0,Reoccupancy
B086,90,RC_Moment_Frame,Education,16.0,2008.0,High_Code,B,No_Retrofit,NaN,0.755,0.154,100.0,92.9,6.9,23.0,Reoccupancy
B086,120,NaN,Education,16.0,2008.0,High_Code,B,No_Retrofit,0.51,0.755,0.154,96.2,100.0,NaN,48.2,Reoccupancy
B086,180,RC_Moment_Frame,Education,16.0,2008.0,High_Code,NaN,No_Retrofit,0.51,0.755,0.154,95.7,100.0,43.8,86.1,Functional_Recovery
B086,240,RC_Moment_Frame,Education,16.0,2008.0,High_Code,B,No_Retrofit,0.51,0.755,0.154,100.0,100.0,76.4,NaN,Functional_Recovery
B086,365,RC_Moment_Frame,Education,16.0,2008.0,High_Code,NaN,No_Retrofit,0.51,0.755,0.154,100.0,97.0,100.0,97.0,Full_Recovery
B087,0,Unreinforced_Masonry,Office,4.0,1962.0,Pre_Code,C,Partial_Retrofit,0.189,0.257,0.053,2.8,64.4,1.3,5.1,Unsafe_Closed
B087,1,Unreinforced_Masonry,Office,4.0,1962.0,Pre_Code,C,Partial_Retrofit,0.189,0.257,0.053,6.2,65.3,4.4,2.1,Unsafe_Closed
B087,3,Unreinforced_Masonry,Office,4.0,1962.0,Pre_Code,C,Partial_Retrofit,0.189,0.257,0.053,14.1,70.9,0.1,NaN,Restricted_Access
B087,7,Unreinforced_Masonry,Office,4.0,1962.0,Pre_Code,NaN,Partial_Retrofit,0.189,0.257,0.053,56.2,73.5,0.6,5.8,Restricted_Access
B087,14,Unreinforced_Masonry,Office,4.0,1962.0,Pre_Code,C,NaN,0.189,0.257,0.053,89.1,90.6,3.9,5.7,Reoccupancy
B087,30,Unreinforced_Masonry,NaN,4.0,1962.0,Pre_Code,C,Partial_Retrofit,NaN,0.257,0.053,99.5,93.3,4.5,7.8,Reoccupancy
B087,60,Unreinforced_Masonry,Office,4.0,1962.0,Pre_Code,C,Partial_Retrofit,0.189,0.257,0.053,100.0,98.9,14.2,54.7,Reoccupancy
B087,90,Unreinforced_Masonry,Office,4.0,NaN,Pre_Code,C,Partial_Retrofit,NaN,0.257,NaN,93.5,97.8,31.2,93.2,Functional_Recovery
B087,120,Unreinforced_Masonry,Office,4.0,1962.0,Pre_Code,C,Partial_Retrofit,0.189,0.257,0.053,97.6,97.0,54.9,100.0,Functional_Recovery
B087,180,Unreinforced_Masonry,Office,4.0,1962.0,Pre_Code,C,Partial_Retrofit,0.189,0.257,0.053,100.0,100.0,91.5,100.0,Functional_Recovery
B087,240,Unreinforced_Masonry,Office,4.0,1962.0,Pre_Code,C,Partial_Retrofit,0.189,0.257,0.053,95.5,89.4,100.0,NaN,Functional_Recovery
B087,365,Unreinforced_Masonry,Office,4.0,1962.0,NaN,C,Partial_Retrofit,0.189,0.257,0.053,100.0,98.2,100.0,NaN,Full_Recovery
B088,0,RC_Moment_Frame,NaN,13.0,1952.0,Pre_Code,NaN,No_Retrofit,0.238,0.43,0.148,7.7,NaN,1.1,4.1,Unsafe_Closed
B088,1,RC_Moment_Frame,Residential,13.0,1952.0,Pre_Code,E,No_Retrofit,0.238,NaN,0.148,7.0,54.3,3.9,4.2,Unsafe_Closed
B088,3,RC_Moment_Frame,Residential,13.0,1952.0,Pre_Code,E,No_Retrofit,0.238,0.43,0.148,17.9,61.3,3.1,3.3,Restricted_Access
B088,7,RC_Moment_Frame,Residential,13.0,1952.0,Pre_Code,E,No_Retrofit,0.238,NaN,0.148,NaN,74.8,0.0,0.2,Restricted_Access
B088,14,RC_Moment_Frame,Residential,13.0,1952.0,Pre_Code,E,No_Retrofit,0.238,0.43,0.148,100.0,79.2,4.6,2.2,Reoccupancy
B088,30,RC_Moment_Frame,Residential,NaN,1952.0,Pre_Code,E,No_Retrofit,0.238,0.43,0.148,99.4,97.9,4.2,17.3,Reoccupancy
B088,60,NaN,Residential,13.0,1952.0,Pre_Code,E,No_Retrofit,0.238,0.43,0.148,100.0,NaN,4.6,61.9,Functional_Recovery
B088,90,RC_Moment_Frame,Residential,NaN,1952.0,Pre_Code,E,No_Retrofit,0.238,0.43,0.148,97.1,95.3,27.2,89.6,Functional_Recovery
B088,120,RC_Moment_Frame,Residential,13.0,1952.0,Pre_Code,E,NaN,0.238,NaN,NaN,98.7,99.8,35.9,99.2,Functional_Recovery
B088,180,RC_Moment_Frame,Residential,13.0,1952.0,Pre_Code,E,No_Retrofit,NaN,0.43,0.148,100.0,100.0,75.4,100.0,Functional_Recovery
B088,240,RC_Moment_Frame,Residential,13.0,1952.0,Pre_Code,E,No_Retrofit,0.238,0.43,0.148,100.0,NaN,92.5,100.0,Full_Recovery
B088,365,RC_Moment_Frame,Residential,13.0,1952.0,Pre_Code,E,NaN,0.238,0.43,0.148,98.8,100.0,98.3,94.6,Full_Recovery
B089,0,RC_Shear_Wall,Healthcare,6.0,2022.0,Moderate_Code,D,Partial_Retrofit,NaN,0.411,0.057,1.9,61.2,4.7,1.3,Unsafe_Closed
B089,1,RC_Shear_Wall,NaN,6.0,2022.0,Moderate_Code,D,Partial_Retrofit,0.339,0.411,NaN,5.6,69.7,0.9,4.7,Unsafe_Closed
B089,3,RC_Shear_Wall,Healthcare,6.0,NaN,Moderate_Code,D,Partial_Retrofit,0.339,0.411,0.057,NaN,82.7,0.0,6.9,Restricted_Access
B089,7,RC_Shear_Wall,Healthcare,6.0,2022.0,Moderate_Code,D,Partial_Retrofit,0.339,0.411,0.057,82.5,83.7,3.6,3.2,Reoccupancy
B089,14,RC_Shear_Wall,Healthcare,6.0,2022.0,Moderate_Code,D,Partial_Retrofit,0.339,0.411,NaN,96.6,98.2,12.6,16.7,Reoccupancy
B089,30,RC_Shear_Wall,Healthcare,6.0,2022.0,Moderate_Code,D,Partial_Retrofit,0.339,0.411,NaN,NaN,96.5,33.8,50.7,Reoccupancy
B089,60,RC_Shear_Wall,Healthcare,6.0,2022.0,Moderate_Code,D,Partial_Retrofit,0.339,0.411,0.057,100.0,100.0,96.9,100.0,Full_Recovery
B089,90,RC_Shear_Wall,Healthcare,6.0,2022.0,Moderate_Code,D,Partial_Retrofit,0.339,0.411,0.057,100.0,NaN,99.4,97.8,Full_Recovery
B089,120,RC_Shear_Wall,Healthcare,6.0,2022.0,Moderate_Code,D,Partial_Retrofit,0.339,NaN,0.057,99.1,100.0,99.6,93.5,Full_Recovery
B089,180,RC_Shear_Wall,Healthcare,6.0,2022.0,Moderate_Code,D,Partial_Retrofit,0.339,0.411,0.057,100.0,100.0,100.0,97.2,Full_Recovery
B089,240,RC_Shear_Wall,Healthcare,6.0,2022.0,Moderate_Code,D,Partial_Retrofit,0.339,0.411,0.057,96.6,100.0,100.0,100.0,Full_Recovery
B089,365,NaN,Healthcare,NaN,2022.0,Moderate_Code,D,Partial_Retrofit,0.339,0.411,0.057,98.5,100.0,98.5,NaN,Full_Recovery
B090,0,RC_Moment_Frame,Education,8.0,1950.0,Moderate_Code,C,No_Retrofit,0.641,0.745,0.383,2.6,12.7,0.0,2.1,Unsafe_Closed
B090,1,RC_Moment_Frame,Education,8.0,1950.0,Moderate_Code,C,No_Retrofit,0.641,NaN,0.383,2.7,29.7,1.2,6.7,Unsafe_Closed
B090,3,RC_Moment_Frame,Education,8.0,1950.0,Moderate_Code,NaN,No_Retrofit,0.641,0.745,0.383,4.6,NaN,0.0,NaN,Unsafe_Closed
B090,7,RC_Moment_Frame,NaN,8.0,1950.0,Moderate_Code,C,No_Retrofit,0.641,0.745,0.383,15.5,45.3,1.9,3.7,Unsafe_Closed
B090,14,RC_Moment_Frame,Education,8.0,1950.0,Moderate_Code,C,No_Retrofit,0.641,0.745,0.383,33.0,67.4,0.0,NaN,Restricted_Access
B090,30,RC_Moment_Frame,Education,8.0,1950.0,Moderate_Code,C,No_Retrofit,0.641,NaN,0.383,91.6,82.6,0.7,3.7,Restricted_Access
B090,60,RC_Moment_Frame,Education,8.0,1950.0,Moderate_Code,C,No_Retrofit,0.641,0.745,0.383,100.0,96.9,5.9,6.8,Restricted_Access
B090,90,RC_Moment_Frame,Education,8.0,1950.0,Moderate_Code,C,No_Retrofit,0.641,0.745,0.383,100.0,95.9,5.0,13.5,Reoccupancy
B090,120,RC_Moment_Frame,Education,8.0,1950.0,Moderate_Code,C,No_Retrofit,0.641,0.745,0.383,NaN,94.2,11.0,21.6,Reoccupancy
B090,180,RC_Moment_Frame,Education,8.0,1950.0,Moderate_Code,C,NaN,0.641,NaN,NaN,99.3,100.0,NaN,NaN,Reoccupancy
B090,240,RC_Moment_Frame,Education,8.0,1950.0,NaN,C,No_Retrofit,0.641,0.745,0.383,99.8,100.0,42.2,83.1,Reoccupancy
B090,365,RC_Moment_Frame,Education,8.0,1950.0,Moderate_Code,C,No_Retrofit,0.641,0.745,0.383,96.7,100.0,81.9,100.0,Functional_Recovery
B091,0,Unreinforced_Masonry,Retail,4.0,1986.0,NaN,E,No_Retrofit,0.461,0.663,0.343,0.0,25.4,0.0,2.8,Unsafe_Closed
B091,1,Unreinforced_Masonry,Retail,4.0,1986.0,Moderate_Code,E,No_Retrofit,0.461,0.663,0.343,5.2,23.3,0.0,4.0,Unsafe_Closed
B091,3,Unreinforced_Masonry,Retail,4.0,NaN,Moderate_Code,E,No_Retrofit,0.461,NaN,0.343,8.0,32.1,3.3,6.5,Unsafe_Closed
B091,7,Unreinforced_Masonry,Retail,4.0,1986.0,Moderate_Code,E,No_Retrofit,0.461,0.663,0.343,15.5,57.6,0.0,1.8,Unsafe_Closed
B091,14,Unreinforced_Masonry,Retail,4.0,1986.0,Moderate_Code,E,No_Retrofit,0.461,0.663,0.343,54.4,67.9,8.5,9.7,Restricted_Access
B091,30,Unreinforced_Masonry,Retail,4.0,1986.0,Moderate_Code,E,No_Retrofit,0.461,0.663,0.343,100.0,84.9,0.0,8.2,Reoccupancy
B091,60,Unreinforced_Masonry,Retail,4.0,1986.0,Moderate_Code,E,No_Retrofit,0.461,0.663,0.343,100.0,89.1,4.5,NaN,Reoccupancy
B091,90,Unreinforced_Masonry,Retail,4.0,1986.0,Moderate_Code,E,NaN,NaN,0.663,NaN,100.0,100.0,3.8,23.8,Reoccupancy
B091,120,Unreinforced_Masonry,NaN,4.0,1986.0,Moderate_Code,E,No_Retrofit,0.461,0.663,0.343,100.0,93.2,12.2,NaN,Reoccupancy
B091,180,Unreinforced_Masonry,Retail,4.0,1986.0,Moderate_Code,E,No_Retrofit,0.461,0.663,0.343,99.3,100.0,27.5,80.0,Functional_Recovery
B091,240,Unreinforced_Masonry,Retail,4.0,1986.0,Moderate_Code,E,No_Retrofit,0.461,0.663,0.343,96.3,99.8,55.9,94.5,Functional_Recovery
B091,365,Unreinforced_Masonry,Retail,4.0,1986.0,Moderate_Code,E,No_Retrofit,0.461,0.663,0.343,100.0,99.2,92.2,98.0,Full_Recovery
B092,0,RC_Moment_Frame,Office,5.0,1988.0,High_Code,C,NaN,0.692,0.712,0.082,2.9,NaN,0.6,0.0,Unsafe_Closed
B092,1,RC_Moment_Frame,Office,5.0,1988.0,NaN,NaN,No_Retrofit,0.692,0.712,0.082,0.0,46.7,1.2,8.7,Unsafe_Closed
B092,3,RC_Moment_Frame,Office,5.0,1988.0,High_Code,C,No_Retrofit,0.692,0.712,0.082,10.2,49.5,0.0,4.3,Restricted_Access
B092,7,RC_Moment_Frame,Office,5.0,1988.0,High_Code,C,No_Retrofit,0.692,0.712,0.082,16.6,54.3,3.9,1.0,Restricted_Access
B092,14,RC_Moment_Frame,Office,5.0,1988.0,High_Code,C,No_Retrofit,0.692,NaN,0.082,64.1,77.4,NaN,2.9,Restricted_Access
B092,30,RC_Moment_Frame,Office,5.0,1988.0,High_Code,C,No_Retrofit,0.692,0.712,0.082,99.6,98.5,1.2,0.0,Reoccupancy
B092,60,RC_Moment_Frame,Office,NaN,1988.0,High_Code,C,No_Retrofit,0.692,0.712,0.082,100.0,96.3,1.7,19.6,Reoccupancy
B092,90,RC_Moment_Frame,Office,5.0,1988.0,High_Code,C,No_Retrofit,0.692,0.712,0.082,100.0,NaN,18.1,31.1,Reoccupancy
B092,120,RC_Moment_Frame,Office,5.0,1988.0,High_Code,C,No_Retrofit,0.692,0.712,0.082,100.0,NaN,26.7,63.9,Functional_Recovery
B092,180,RC_Moment_Frame,Office,5.0,1988.0,High_Code,C,No_Retrofit,0.692,0.712,0.082,99.6,94.2,64.1,94.6,Functional_Recovery
B092,240,RC_Moment_Frame,Office,5.0,1988.0,High_Code,C,No_Retrofit,0.692,NaN,0.082,95.7,100.0,88.1,100.0,Functional_Recovery
B092,365,RC_Moment_Frame,NaN,5.0,1988.0,High_Code,NaN,NaN,0.692,0.712,0.082,99.6,100.0,100.0,99.3,Full_Recovery
B093,0,Unreinforced_Masonry,Residential,2.0,NaN,Pre_Code,C,No_Retrofit,0.69,NaN,0.646,5.2,7.0,0.0,2.2,Unsafe_Closed
B093,1,Unreinforced_Masonry,Residential,2.0,1963.0,Pre_Code,C,No_Retrofit,0.69,0.664,0.646,4.6,10.5,1.6,1.3,Unsafe_Closed
B093,3,Unreinforced_Masonry,Residential,2.0,1963.0,Pre_Code,NaN,No_Retrofit,0.69,0.664,NaN,5.4,16.5,9.8,0.0,Unsafe_Closed
B093,7,Unreinforced_Masonry,Residential,2.0,1963.0,Pre_Code,C,No_Retrofit,0.69,0.664,0.646,15.8,29.4,3.2,2.6,Unsafe_Closed
B093,14,Unreinforced_Masonry,Residential,2.0,1963.0,NaN,C,No_Retrofit,0.69,0.664,0.646,31.2,53.2,2.7,0.0,Unsafe_Closed
B093,30,Unreinforced_Masonry,Residential,2.0,1963.0,Pre_Code,C,No_Retrofit,0.69,0.664,0.646,86.8,74.1,3.6,0.0,Restricted_Access
B093,60,Unreinforced_Masonry,Residential,2.0,1963.0,Pre_Code,C,No_Retrofit,0.69,0.664,0.646,97.4,100.0,5.0,9.5,Restricted_Access
B093,90,Unreinforced_Masonry,Residential,2.0,1963.0,NaN,C,No_Retrofit,0.69,0.664,0.646,100.0,93.4,6.6,8.5,Restricted_Access
B093,120,Unreinforced_Masonry,Residential,2.0,1963.0,Pre_Code,C,No_Retrofit,0.69,0.664,0.646,100.0,100.0,6.5,18.8,Restricted_Access
B093,180,Unreinforced_Masonry,Residential,2.0,NaN,Pre_Code,C,No_Retrofit,0.69,0.664,0.646,100.0,NaN,12.8,40.8,Restricted_Access
B093,240,Unreinforced_Masonry,Residential,NaN,1963.0,Pre_Code,C,No_Retrofit,0.69,0.664,0.646,100.0,100.0,15.9,77.5,Restricted_Access
B093,365,Unreinforced_Masonry,Residential,2.0,NaN,Pre_Code,C,NaN,0.69,0.664,0.646,98.4,100.0,NaN,94.8,Functional_Recovery
B094,0,Steel_Moment_Frame,Residential,7.0,1960.0,Pre_Code,D,Partial_Retrofit,0.5,0.701,0.331,4.6,11.8,0.0,3.0,Unsafe_Closed
B094,1,Steel_Moment_Frame,Residential,7.0,1960.0,Pre_Code,D,Partial_Retrofit,0.5,0.701,0.331,7.7,22.3,4.0,0.0,Unsafe_Closed
B094,3,Steel_Moment_Frame,Residential,7.0,1960.0,Pre_Code,NaN,Partial_Retrofit,0.5,0.701,0.331,2.8,25.2,6.1,3.8,Unsafe_Closed
B094,7,Steel_Moment_Frame,Residential,7.0,1960.0,Pre_Code,D,Partial_Retrofit,0.5,0.701,0.331,8.8,NaN,0.0,1.1,Unsafe_Closed
B094,14,NaN,Residential,7.0,1960.0,Pre_Code,D,NaN,0.5,0.701,0.331,39.1,63.6,1.0,6.4,Restricted_Access
B094,30,NaN,Residential,7.0,1960.0,Pre_Code,D,Partial_Retrofit,0.5,0.701,NaN,95.0,80.3,0.9,2.5,Restricted_Access
B094,60,NaN,Residential,7.0,1960.0,Pre_Code,D,Partial_Retrofit,0.5,0.701,0.331,NaN,100.0,3.7,2.7,Reoccupancy
B094,90,Steel_Moment_Frame,Residential,7.0,NaN,Pre_Code,D,Partial_Retrofit,NaN,0.701,0.331,94.8,100.0,9.5,5.8,Reoccupancy
B094,120,Steel_Moment_Frame,Residential,7.0,1960.0,Pre_Code,D,NaN,0.5,0.701,0.331,100.0,97.9,7.1,29.6,Reoccupancy
B094,180,Steel_Moment_Frame,Residential,7.0,1960.0,Pre_Code,D,Partial_Retrofit,0.5,0.701,0.331,96.7,94.6,NaN,65.8,Reoccupancy
B094,240,Steel_Moment_Frame,Residential,7.0,NaN,Pre_Code,D,Partial_Retrofit,0.5,0.701,0.331,97.6,100.0,33.6,94.6,Functional_Recovery
B094,365,Steel_Moment_Frame,Residential,7.0,1960.0,Pre_Code,D,Partial_Retrofit,NaN,0.701,0.331,NaN,96.7,78.7,95.1,Functional_Recovery
B095,0,RC_Shear_Wall,Healthcare,4.0,1977.0,Moderate_Code,C,No_Retrofit,NaN,0.571,0.07,4.8,52.3,1.3,0.0,Unsafe_Closed
B095,1,RC_Shear_Wall,NaN,4.0,1977.0,Moderate_Code,C,No_Retrofit,0.552,0.571,0.07,1.3,55.2,0.0,1.7,Unsafe_Closed
B095,3,RC_Shear_Wall,Healthcare,4.0,1977.0,Moderate_Code,C,No_Retrofit,0.552,0.571,0.07,14.4,60.4,4.2,9.4,Restricted_Access
B095,7,RC_Shear_Wall,Healthcare,4.0,1977.0,Moderate_Code,C,No_Retrofit,0.552,0.571,0.07,32.9,73.0,NaN,0.0,Restricted_Access
B095,14,NaN,Healthcare,4.0,1977.0,Moderate_Code,C,No_Retrofit,0.552,0.571,0.07,91.2,94.2,0.0,0.7,Reoccupancy
B095,30,RC_Shear_Wall,Healthcare,4.0,1977.0,Moderate_Code,C,No_Retrofit,0.552,0.571,0.07,100.0,100.0,1.5,8.6,Reoccupancy
B095,60,RC_Shear_Wall,Healthcare,4.0,1977.0,Moderate_Code,C,No_Retrofit,0.552,0.571,0.07,96.4,100.0,16.8,30.6,Reoccupancy
B095,90,RC_Shear_Wall,Healthcare,4.0,1977.0,Moderate_Code,C,No_Retrofit,0.552,0.571,0.07,100.0,100.0,46.3,70.8,Reoccupancy
B095,120,RC_Shear_Wall,Healthcare,4.0,1977.0,Moderate_Code,C,No_Retrofit,0.552,0.571,0.07,96.1,95.9,77.5,92.5,Functional_Recovery
B095,180,RC_Shear_Wall,Healthcare,4.0,1977.0,Moderate_Code,C,No_Retrofit,0.552,0.571,0.07,97.5,100.0,96.8,95.7,Full_Recovery
B095,240,RC_Shear_Wall,Healthcare,4.0,1977.0,Moderate_Code,C,No_Retrofit,0.552,NaN,0.07,100.0,100.0,99.4,100.0,Full_Recovery
B095,365,RC_Shear_Wall,Healthcare,4.0,1977.0,Moderate_Code,C,No_Retrofit,NaN,0.571,0.07,100.0,95.6,96.7,100.0,Full_Recovery
B096,0,RC_Shear_Wall,Retail,7.0,2000.0,Moderate_Code,E,Partial_Retrofit,0.579,0.842,0.107,NaN,33.9,3.0,2.2,Unsafe_Closed
B096,1,NaN,Retail,7.0,NaN,Moderate_Code,E,Partial_Retrofit,0.579,0.842,NaN,5.2,NaN,2.3,0.1,Unsafe_Closed
B096,3,RC_Shear_Wall,Retail,7.0,NaN,NaN,E,Partial_Retrofit,0.579,0.842,0.107,11.5,48.2,0.0,1.1,Unsafe_Closed
B096,7,RC_Shear_Wall,Retail,7.0,2000.0,Moderate_Code,E,Partial_Retrofit,0.579,NaN,0.107,23.0,62.7,4.0,0.0,Restricted_Access
B096,14,RC_Shear_Wall,Retail,7.0,2000.0,Moderate_Code,NaN,NaN,0.579,0.842,0.107,NaN,79.5,2.7,3.1,Restricted_Access
B096,30,RC_Shear_Wall,Retail,7.0,2000.0,Moderate_Code,E,Partial_Retrofit,0.579,NaN,0.107,NaN,89.4,3.8,7.6,Reoccupancy
B096,60,RC_Shear_Wall,Retail,7.0,NaN,Moderate_Code,E,Partial_Retrofit,0.579,0.842,0.107,100.0,100.0,15.6,16.0,Reoccupancy
B096,90,RC_Shear_Wall,Retail,7.0,2000.0,Moderate_Code,E,Partial_Retrofit,0.579,0.842,0.107,100.0,100.0,29.0,42.5,Reoccupancy
B096,120,RC_Shear_Wall,Retail,NaN,2000.0,Moderate_Code,E,Partial_Retrofit,0.579,0.842,0.107,100.0,100.0,48.5,76.5,Functional_Recovery
B096,180,RC_Shear_Wall,Retail,7.0,2000.0,Moderate_Code,E,Partial_Retrofit,0.579,0.842,0.107,99.4,100.0,87.7,98.1,Functional_Recovery
B096,240,NaN,Retail,7.0,2000.0,Moderate_Code,E,Partial_Retrofit,0.579,0.842,0.107,NaN,98.9,96.9,98.3,Full_Recovery
B096,365,RC_Shear_Wall,Retail,7.0,NaN,Moderate_Code,E,Partial_Retrofit,0.579,0.842,NaN,100.0,100.0,95.8,100.0,Full_Recovery
B097,0,RC_Moment_Frame,Office,NaN,1985.0,Low_Code,E,No_Retrofit,0.291,0.598,0.324,0.0,30.1,0.1,3.4,Unsafe_Closed
B097,1,RC_Moment_Frame,Office,15.0,1985.0,Low_Code,E,No_Retrofit,0.291,0.598,0.324,1.6,36.1,0.0,9.4,Unsafe_Closed
B097,3,RC_Moment_Frame,NaN,15.0,1985.0,Low_Code,E,No_Retrofit,0.291,0.598,0.324,NaN,41.8,5.4,1.3,Unsafe_Closed
B097,7,RC_Moment_Frame,Office,15.0,1985.0,NaN,E,No_Retrofit,0.291,0.598,0.324,22.5,57.2,0.0,0.0,Unsafe_Closed
B097,14,RC_Moment_Frame,Office,15.0,1985.0,Low_Code,E,NaN,0.291,0.598,0.324,NaN,76.1,0.0,0.0,Restricted_Access
B097,30,RC_Moment_Frame,Office,15.0,1985.0,Low_Code,E,No_Retrofit,0.291,0.598,0.324,100.0,87.5,0.6,0.0,Restricted_Access
B097,60,RC_Moment_Frame,Office,15.0,1985.0,Low_Code,E,No_Retrofit,0.291,0.598,0.324,100.0,NaN,2.2,11.8,Reoccupancy
B097,90,RC_Moment_Frame,Office,15.0,1985.0,Low_Code,E,No_Retrofit,0.291,0.598,0.324,100.0,99.9,5.7,29.7,Reoccupancy
B097,120,RC_Moment_Frame,Office,15.0,1985.0,Low_Code,E,No_Retrofit,NaN,NaN,0.324,100.0,98.1,12.0,NaN,Reoccupancy
B097,180,RC_Moment_Frame,Office,15.0,NaN,Low_Code,E,No_Retrofit,0.291,0.598,0.324,94.6,98.1,26.1,100.0,Functional_Recovery
B097,240,RC_Moment_Frame,Office,15.0,1985.0,Low_Code,E,No_Retrofit,0.291,0.598,0.324,100.0,96.9,47.9,100.0,Functional_Recovery
B097,365,RC_Moment_Frame,Office,NaN,1985.0,Low_Code,E,NaN,0.291,0.598,0.324,100.0,100.0,86.9,97.4,Functional_Recovery
B098,0,NaN,Office,3.0,1977.0,Moderate_Code,C,No_Retrofit,0.165,0.176,0.0,NaN,72.6,3.9,0.0,Unsafe_Closed
B098,1,RC_Moment_Frame,Office,3.0,1977.0,Moderate_Code,C,No_Retrofit,0.165,0.176,0.0,NaN,76.9,1.4,5.2,Unsafe_Closed
B098,3,RC_Moment_Frame,Office,3.0,NaN,Moderate_Code,C,No_Retrofit,0.165,0.176,0.0,18.8,80.2,5.7,1.8,Restricted_Access
B098,7,RC_Moment_Frame,Office,3.0,NaN,Moderate_Code,C,No_Retrofit,0.165,0.176,0.0,80.9,94.5,6.3,NaN,Reoccupancy
B098,14,RC_Moment_Frame,Office,3.0,NaN,Moderate_Code,C,No_Retrofit,0.165,0.176,0.0,99.3,96.2,11.5,16.7,Reoccupancy
B098,30,RC_Moment_Frame,Office,3.0,1977.0,Moderate_Code,C,NaN,0.165,0.176,0.0,99.7,95.4,18.6,NaN,Reoccupancy
B098,60,RC_Moment_Frame,Office,3.0,1977.0,Moderate_Code,C,No_Retrofit,0.165,0.176,0.0,100.0,100.0,45.4,91.9,Functional_Recovery
